X;Y
-1.8070113408535629;2.067738593457367
-0.5555238109539522;4.695958484712606
-1.2972645552145445;2.8973368930139505
0.5595293627076758;4.2140066032517876
1.9736977010258854;1.579798477499554
1.6968778800536604;0.7549106220963326
1.931125315734495;1.4257710071864063
2.0182916801754893;0.833280494163232
1.4949317978621983;3.858488315204525
1.4393444092746954;4.797889819826628
0.7029505764360892;4.314274822863424
1.5459225627019515;4.356318072279505
2.130035294434726;5.1920962023090445
-1.4098621949310768;1.848944547909768
-1.9220357933049077;2.6093418817691294
1.8698597400046046;-0.10793862386004904
1.689087953957876;4.4939528946033
1.4137244158530171;4.381177073902836
1.663822372000666;0.6630916348253761
2.0406718467935168;0.45484511441452363
2.294695328816956;-0.7658919939180533
-1.4073238950840263;2.887520136756123
2.57002187600828;1.5823247799324809
-2.010279917745526;2.2468951067401433
-2.0935251077164816;3.06074415003251
1.868735818413795;0.9561037596992069
2.113902502061791;1.247435867789913
-1.6486421176819057;2.8519525937475345
-0.9614231416896691;2.7573254135919143
-0.6189071636779824;3.249761499857673
3.437617540043243;0.2616541663050085
1.2902360748655473;4.200859528715041
0.00793137001172417;4.1761431593200085
-0.8667334102896812;3.6966954447288556
1.6425649548156684;0.1692172180814645
0.5294171853174312;3.8079242042529815
0.09083041831624228;2.8735274615648736
